
200 1.3297e-05
300 2.2246e-05
400 2.8257e-05
500 5.2646e-05
600 4.6716e-05
700 6.7756e-05
800 6.6091e-05
900 7.3132e-05
1000 0.000174601
1100 0.000109557
1200 0.000147541
1300 0.00014238
1400 0.000147959
1500 0.000155945
1600 0.000171242
1700 0.000180472
1800 0.000229443
1900 0.000262625
2000 0.000282087
2100 0.000292729
2200 0.000224003
2300 0.000238211
2400 0.000252738
2500 0.000260451
2600 0.000271368
2700 0.000309589
2800 0.000292427
2900 0.000303736
3000 0.000322669
3100 0.000336155
3200 0.000342332
3300 0.00035276
3400 0.000388874
3500 0.00043973
3600 0.000378983
3700 0.000402607
3800 0.000405711
3900 0.000437171
4000 0.000433164
4100 0.000448297
4200 0.000461995
4300 0.00046905
4400 0.000483318
4500 0.000487258
4600 0.000507382
4700 0.000521368
4800 0.000499427
4900 0.00101503
5000 0.000561397
5100 0.000573315
5200 0.000585859
5300 0.000597993
5400 0.000614066
5500 0.000641046
5600 0.00114087
5700 0.00109927
5800 0.0011024
5900 0.00108031
6000 0.00104783
6100 0.00107518
6200 0.00109828
6300 0.000833472
6400 0.00138326
6500 0.0014191
6600 0.000797759
6700 0.00145058
6800 0.001313
6900 0.00137584
7000 0.00122112
7100 0.00122804
7200 0.00124493
7300 0.00115168
7400 0.00116465
7500 0.00108281
7600 0.00122412
7700 0.00114619
7800 0.00124087
7900 0.00126207
8000 0.0011764
8100 0.0011805
8200 0.00120705
8300 0.00121567
8400 0.00113773
8500 0.00112922
8600 0.00116361
8700 0.00113565
8800 0.001136
8900 0.00111429
9000 0.00114141
9100 0.00205134
9200 0.00190531
9300 0.00183531
9400 0.00185199
9500 0.00185701
9600 0.00173172
9700 0.00173041
9800 0.00132051
9900 0.00205214
