
200 8.3037e-05
300 0.000175673
400 0.000301087
500 0.000460223
600 0.000657456
700 0.000882781
800 0.00114662
900 0.00153094
1000 0.00177797
1100 0.00212801
1200 0.00252762
1300 0.00550358
1400 0.00342007
1500 0.00394088
1600 0.00445886
1700 0.00511019
1800 0.00574447
1900 0.00632864
2000 0.00723746
2100 0.0077696
2200 0.00894661
2300 0.00946145
2400 0.0108667
2500 0.0109053
2600 0.0117394
2700 0.0138801
2800 0.0135249
2900 0.0145822
3000 0.0154831
3100 0.0173024
3200 0.0175793
3300 0.0187599
3400 0.0231663
3500 0.0366095
3600 0.0231773
3700 0.0240924
3800 0.0253011
3900 0.0262282
4000 0.0277203
4100 0.0290053
4200 0.0334644
4300 0.032725
4400 0.0332217
4500 0.0345497
4600 0.0360874
4700 0.0380826
4800 0.045176
4900 0.0412785
5000 0.0442107
5100 0.0480715
5200 0.0465242
5300 0.0509184
5400 0.0497249
5500 0.0557876
5600 0.0535217
5700 0.0552624
5800 0.0571725
5900 0.0617956
6000 0.0643049
6100 0.0978327
6200 0.0660039
6300 0.0678532
6400 0.0709073
6500 0.0736777
6600 0.0755134
6700 0.0794483
6800 0.0786038
6900 0.0821421
7000 0.0863603
7100 0.0888037
7200 0.0923679
7300 0.0932913
7400 0.0928625
7500 0.0952733
7600 0.0990988
7700 0.101329
7800 0.103164
7900 0.109097
8000 0.108363
8100 0.111227
8200 0.116342
8300 0.119916
8400 0.119339
8500 0.122207
8600 0.12728
8700 0.129397
8800 0.134177
8900 0.135269
9000 0.137729
9100 0.141278
9200 0.143101
9300 0.149465
9400 0.149701
9500 0.157741
9600 0.159052
9700 0.160498
9800 0.168499
9900 0.165861
