
200 0.000114188
300 0.000258319
400 0.000433538
500 0.000683566
600 0.000872475
700 0.00125154
800 0.0015279
900 0.00202219
1000 0.00235858
1100 0.00286164
1200 0.00328825
1300 0.00419939
1400 0.0036096
1500 0.00399676
1600 0.00446454
1700 0.00494402
1800 0.00459267
1900 0.00533647
2000 0.00616102
2100 0.00663541
2200 0.00684947
2300 0.00741622
2400 0.00793306
2500 0.00881849
2600 0.00937083
2700 0.0101962
2800 0.0110406
2900 0.0118547
3000 0.012429
3100 0.0131133
3200 0.023489
3300 0.02451
3400 0.038027
3500 0.0400541
3600 0.0341112
3700 0.0307511
3800 0.0284931
3900 0.0300756
4000 0.0389583
4100 0.0529023
4200 0.0547205
4300 0.0444865
4400 0.0388655
4500 0.0381638
4600 0.0602399
4700 0.0428425
4800 0.0401387
4900 0.0705574
5000 0.0723968
5100 0.0762143
5200 0.0789055
5300 0.0813173
5400 0.0389784
5500 0.0441307
5600 0.0686276
5700 0.0823581
5800 0.0941576
5900 0.0922258
6000 0.0987147
6100 0.0699593
6200 0.0534588
6300 0.106793
6400 0.0951674
6500 0.109375
6600 0.112631
6700 0.116724
6800 0.0729865
6900 0.0664205
7000 0.067714
7100 0.0661928
7200 0.131878
7300 0.0875157
7400 0.0729771
7500 0.0736011
7600 0.0754354
7700 0.0772203
7800 0.079261
7900 0.0812405
8000 0.0832935
8100 0.0854128
8200 0.0875186
8300 0.0896393
8400 0.0917474
8500 0.0939659
8600 0.096169
8700 0.0995183
8800 0.100977
8900 0.102968
9000 0.105264
9100 0.107598
9200 0.11021
9300 0.112327
9400 0.114916
9500 0.117197
9600 0.119734
9700 0.122152
9800 0.124688
9900 0.127258
