
200 0.0579741
210 0.064381
220 0.0744857
230 0.0850229
240 0.0962072
250 0.109012
260 0.120859
270 0.135559
280 0.151146
290 0.168873
300 0.189999
310 0.205362
320 0.227133
330 0.252391
340 0.270998
350 0.296215
360 0.321483
370 0.351132
380 0.379292
390 0.409252
400 0.441404
410 0.474488
420 0.511219
430 0.545785
440 0.586499
450 0.638462
460 0.67961
470 0.710699
480 0.754367
490 0.801833
500 0.850129
510 0.905559
520 0.955058
530 1.01194
540 1.0692
550 1.16345
560 1.20982
570 1.28013
580 1.35371
590 1.43759
600 1.53001
610 1.6377
620 1.69015
630 1.79902
640 1.93259
650 2.05942
660 2.07757
670 2.16766
680 2.18786
690 2.28616
700 2.33508
710 2.43585
720 2.54915
730 2.64657
740 2.75196
750 2.95938
760 2.99633
770 3.13349
780 3.24385
790 3.35128
800 3.49428
810 3.63993
820 3.80597
830 3.90908
840 4.04939
850 4.19687
860 4.35083
870 4.50605
880 4.65957
890 4.87925
900 5.02361
910 5.17131
920 5.42843
930 5.50979
940 5.70205
950 5.88893
960 6.07214
970 6.27215
980 6.48806
990 6.72161
