3 1 1
4 0 0
5 1 1
6 0 0
7 1 1
8 2 0
9 1 1
10 0 0
11 1 1
12 0 0
13 1 1
14 2 0
15 3 1
16 2 0
17 1 1
18 2 0
19 3 1
20 2 0
21 3 1
22 0 0
23 3 1
24 4 0
25 1 1
26 2 0
