3 503 503
4 259 259
5 167 167
6 24 24
7 46 186
8 15 71
9 2 2
10 6 6
11 0 0
12 1 1
13 0 0
14 0 0
15 1 1
16 1 1
17 0 1
18 1 1
19 0 1
20 0 0
21 1 0
22 0 0
23 1 0
24 1 1
25 0 1
26 0 0
